game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv
2016_15_SF_ATL,2016,15,ATL,REG,0,0,1,1,1,0,0,30,17,3,2,2,0,0,0,0,0,13,0,2,0,8,1,35,7,0,0,20,55,17,0.36,0.64,1,0,0,0,0,0,9,5,0,'9-5-0,0.643,0,0.642857143,1.357142857,0.642857143,1.142857143,0.214285714,0.071428571,40.28571429,11.14285714,2.928571429,2.142857143,4.928571429,0.357142857,0,0,0,0
2016_16_ATL_CAR,2016,16,ATL,REG,0,2,0,0,0,0,0,34,12,0,2,4,0,0,0,0,0,16,0,1,3,8,3,45,3,1,0,22,68,15,0.32,0.66,0,0,0,1,0,0,10,5,0,'10-5-0,0.667,0,0.733333333,1.266666667,0.6,1.066666667,0.2,0.066666667,39.86666667,11.2,2.733333333,2.133333333,4.866666667,0.333333333,0,0,0,0
2016_17_NO_ATL,2016,17,ATL,REG,0,1,1,0,1,0,1,46,7,2,2,4,0,0,0,0,0,32,0,2,2,7,2,52,4,0,1,24,77,15,0.31,0.68,1,0,0,0,0,0,11,5,0,'11-5-0,0.688,0,0.75,1.25,0.5625,1.0625,0.1875,0.125,40.25,10.9375,2.6875,2.125,4.8125,0.3125,0,0,0,0
2016_19_SEA_ATL,2016,19,ATL,POST,1,2,0,0,0,0,0,37,9,5,3,7,0,0,0,0,0,20,0,2,2,7,2,33,2,0,0,21,54,13,0.39,0.61,1,0,0,0,0,0,12,5,0,'12-5-0,0.706,0.058823529,0.823529412,1.176470588,0.529411765,1,0.176470588,0.117647059,40.05882353,10.82352941,2.823529412,2.176470588,4.941176471,0.294117647,0,0,0,0
2016_20_GB_ATL,2016,20,ATL,POST,0,1,1,1,1,0,0,39,7,3,2,8,0,0,0,0,0,21,0,1,1,8,2,47,2,0,0,19,66,12,0.29,0.71,1,0,0,0,0,0,13,5,0,'13-5-0,0.722,0.055555556,0.833333333,1.166666667,0.555555556,1,0.166666667,0.111111111,40,10.61111111,2.833333333,2.166666667,5.111111111,0.277777778,0,0,0,0
2016_21_NE_ATL,2016,21,ATL,POST,0,1,1,1,1,0,0,57,12,4,5,9,1,0,0,0,0,35,6,1,2,6,5,68,4,0,0,26,94,13,0.28,0.72,0,1,0,0,0,0,13,6,0,'13-6-0,0.684,0.052631579,0.842105263,1.157894737,0.578947368,1,0.157894737,0.105263158,40.89473684,10.68421053,2.894736842,2.315789474,5.315789474,0.315789474,0,0,0,0
2016_01_BUF_BAL,2016,1,BAL,REG,0,0,0,0,0,0,0,36,3,0,2,6,0,0,0,0,0,7,0,1,1,4,3,24,7,0,0,24,48,13,0.5,0.5,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,0,0,0,0,0,0,36,3,0,2,6,0,0,0,0,0
2016_02_BAL_CLE,2016,2,BAL,REG,0,2,2,0,1,1,0,40,6,0,3,8,0,1,1,0,0,20,0,3,1,5,5,36,5,0,0,23,59,14,0.39,0.61,0,0,0,1,0,0,2,0,0,'2-0-0,1,0,1,1,0,0.5,0.5,0,38,4.5,0,2.5,7,0,0.5,0.5,0,0
2016_03_BAL_JAX,2016,3,BAL,REG,0,3,1,1,0,1,0,50,4,0,4,6,0,0,0,0,0,17,0,2,2,5,3,42,6,0,0,21,63,15,0.33,0.67,0,0,0,1,0,0,3,0,0,'3-0-0,1,0,1.666666667,1,0.333333333,0.333333333,0.666666667,0,42,4.333333333,0,3,6.666666667,0,0.333333333,0.333333333,0,0
2016_04_OAK_BAL,2016,4,BAL,REG,0,0,1,1,1,0,0,37,5,0,0,0,0,0,0,0,0,28,0,4,0,6,9,35,8,3,0,16,54,18,0.3,0.65,0,1,0,0,0,0,3,1,0,'3-1-0,0.75,0,1.25,1,0.5,0.5,0.5,0,40.75,4.5,0,2.25,5,0,0.25,0.25,0,0
2016_05_WAS_BAL,2016,5,BAL,REG,0,1,3,2,2,1,1,40,8,0,1,6,0,0,0,0,0,10,0,2,2,3,7,41,6,1,1,19,62,13,0.31,0.66,0,1,0,0,0,0,3,2,0,'3-2-0,0.6,0,1.2,1.4,0.8,0.8,0.6,0.2,40.6,5.2,0,2,5.2,0,0.2,0.2,0,0
2016_06_BAL_NYG,2016,6,BAL,REG,0,2,1,1,1,0,0,28,22,22,1,2,0,0,0,0,0,27,0,3,2,6,3,47,4,0,0,17,64,15,0.27,0.73,0,0,0,0,1,0,3,3,0,'3-3-0,0.5,0,1.333333333,1.333333333,0.833333333,0.833333333,0.5,0.166666667,38.5,8,3.666666667,1.833333333,4.666666667,0,0.166666667,0.166666667,0,0
2016_07_BAL_NYJ,2016,7,BAL,REG,0,0,4,2,2,2,1,33,22,0,5,8,1,0,0,0,0,25,6,3,2,4,6,27,6,1,0,38,66,15,0.58,0.41,0,0,0,0,1,0,3,4,0,'3-4-0,0.429,0,1.142857143,1.714285714,1,1,0.714285714,0.285714286,37.71428571,10,3.142857143,2.285714286,5.142857143,0.142857143,0.142857143,0.142857143,0,0
2016_09_PIT_BAL,2016,9,BAL,REG,0,1,2,0,0,2,0,39,5,0,2,4,0,0,0,0,0,20,0,2,0,5,8,47,10,1,0,17,65,17,0.26,0.72,1,0,0,0,0,0,4,4,0,'4-4-0,0.5,0,1.125,1.75,0.875,0.875,0.875,0.25,37.875,9.375,2.75,2.25,5,0.125,0.125,0.125,0,0
2016_10_CLE_BAL,2016,10,BAL,REG,0,2,2,1,2,0,0,36,2,0,4,5,0,0,0,0,0,7,0,1,0,5,2,35,7,0,0,13,48,13,0.27,0.73,1,0,0,0,0,0,5,4,0,'5-4-0,0.556,0,1.222222222,1.777777778,0.888888889,1,0.777777778,0.222222222,37.66666667,8.555555556,2.444444444,2.444444444,5,0.111111111,0.111111111,0.111111111,0,0
2016_11_BAL_DAL,2016,11,BAL,REG,0,0,1,0,0,1,0,41,14,2,1,5,0,0,0,0,0,27,0,3,2,4,8,37,4,0,0,30,67,13,0.45,0.55,0,0,0,0,1,0,5,5,0,'5-5-0,0.5,0,1.1,1.7,0.8,0.9,0.8,0.2,38,9.1,2.4,2.3,5,0.1,0.1,0.1,0,0
2016_12_CIN_BAL,2016,12,BAL,REG,0,0,5,2,3,2,1,47,8,0,3,4,0,0,0,0,0,12,0,1,2,5,5,51,6,0,0,20,71,14,0.28,0.72,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,0,1,2,0.909090909,1.090909091,0.909090909,0.272727273,38.81818182,9,2.181818182,2.363636364,4.909090909,0.090909091,0.090909091,0.090909091,0,0
2016_13_MIA_BAL,2016,13,BAL,REG,0,3,1,0,0,1,0,44,6,0,2,9,0,0,0,0,0,6,0,0,1,6,6,43,6,0,0,16,59,13,0.27,0.73,1,0,0,0,0,0,7,5,0,'7-5-0,0.583,0,1.166666667,1.916666667,0.833333333,1,0.916666667,0.25,39.25,8.75,2,2.333333333,5.25,0.083333333,0.083333333,0.083333333,0,0
2016_14_BAL_NE,2016,14,BAL,REG,0,1,1,1,1,0,0,37,16,0,1,7,0,0,0,0,0,28,0,4,0,7,4,39,6,1,0,25,65,17,0.38,0.6,0,0,0,0,1,0,7,6,0,'7-6-0,0.538,0,1.153846154,1.846153846,0.846153846,1,0.846153846,0.230769231,39.07692308,9.307692308,1.846153846,2.230769231,5.384615385,0.076923077,0.076923077,0.076923077,0,0
2016_15_PHI_BAL,2016,15,BAL,REG,0,1,3,0,2,1,2,48,12,0,1,5,0,0,0,0,0,26,0,0,4,6,5,44,2,1,0,38,83,12,0.46,0.53,1,0,0,0,0,0,8,6,0,'8-6-0,0.571,0,1.142857143,1.928571429,0.785714286,1.071428571,0.857142857,0.357142857,39.71428571,9.5,1.714285714,2.142857143,5.357142857,0.071428571,0.071428571,0.071428571,0,0
2016_16_BAL_PIT,2016,16,BAL,REG,0,2,0,0,0,0,0,35,11,6,0,3,0,0,0,0,0,31,0,4,1,7,5,31,3,1,2,21,55,15,0.38,0.56,0,0,0,0,1,0,8,7,0,'8-7-0,0.533,0,1.2,1.8,0.733333333,1,0.8,0.333333333,39.4,9.6,2,2,5.2,0.066666667,0.066666667,0.066666667,0,0
2016_17_BAL_CIN,2016,17,BAL,REG,0,0,0,0,0,0,0,31,23,0,1,2,0,0,0,0,0,27,0,3,2,3,2,28,5,2,1,36,67,13,0.54,0.42,0,0,0,0,1,0,8,8,0,'8-8-0,0.5,0,1.125,1.6875,0.6875,0.9375,0.75,0.3125,38.875,10.4375,1.875,1.9375,5,0.0625,0.0625,0.0625,0,0
2016_01_BUF_BAL,2016,1,BUF,REG,0,0,1,1,0,1,0,41,10,0,4,8,0,0,0,0,0,13,0,1,2,2,8,37,3,3,0,25,65,8,0.38,0.57,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,0,1,1,0,1,0,41,10,0,4,8,0,0,0,0,0
2016_02_NYJ_BUF,2016,2,BUF,REG,0,0,2,1,2,0,0,34,28,25,1,2,1,0,0,0,0,38,6,4,3,6,6,35,2,1,0,35,71,15,0.49,0.49,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0,1.5,1,1,0.5,0,37.5,19,12.5,2.5,5,0.5,0,0,0,0
2016_03_ARI_BUF,2016,3,BUF,REG,0,4,3,1,1,2,0,40,14,12,5,9,1,0,0,0,0,17,6,1,1,8,9,56,6,0,0,22,78,16,0.28,0.72,1,0,0,0,0,0,1,2,0,'1-2-0,0.333,0,1.333333333,2,1,1,1,0,38.33333333,17.33333333,12.33333333,3.333333333,6.333333333,0.666666667,0,0,0,0
2016_04_BUF_NE,2016,4,BUF,REG,0,0,3,1,2,1,1,35,11,0,3,6,0,0,0,0,0,,,0,1,5,7,30,6,0,0,22,52,12,0.42,0.58,0,0,0,1,0,0,2,2,0,'2-2-0,0.5,0,1,2.25,1,1.25,1,0.25,37.5,15.75,9.25,3.25,6.25,0.5,0,0,0,0
2016_05_BUF_LA,2016,5,BUF,REG,0,2,2,1,2,0,0,51,7,1,4,5,1,0,0,0,0,20,6,1,4,5,7,35,2,0,0,29,64,12,0.45,0.55,0,0,0,1,0,0,3,2,0,'3-2-0,0.6,0,1.2,2.2,1,1.4,0.8,0.2,40.2,14,7.6,3.4,6,0.6,0,0,0,0
2016_06_SF_BUF,2016,6,BUF,REG,0,0,2,1,2,0,0,35,12,9,3,7,0,0,0,0,0,16,0,1,3,8,2,32,5,1,0,27,60,17,0.45,0.53,1,0,0,0,0,0,4,2,0,'4-2-0,0.667,0,1,2.166666667,1,1.5,0.666666667,0.166666667,39.33333333,13.66666667,7.833333333,3.333333333,6.166666667,0.5,0,0,0,0
2016_07_BUF_MIA,2016,7,BUF,REG,0,0,0,0,0,0,0,53,5,1,1,3,0,0,0,0,0,28,0,2,2,5,9,27,5,1,0,40,68,14,0.59,0.4,0,0,0,0,1,0,4,3,0,'4-3-0,0.571,0,0.857142857,1.857142857,0.857142857,1.285714286,0.571428571,0.142857143,41.28571429,12.42857143,6.857142857,3,5.714285714,0.428571429,0,0,0,0
2016_08_NE_BUF,2016,8,BUF,REG,0,0,1,0,1,0,0,33,16,15,5,9,0,0,0,0,0,41,0,5,2,5,9,38,3,1,0,22,61,15,0.36,0.62,0,1,0,0,0,0,4,4,0,'4-4-0,0.5,0,0.75,1.75,0.75,1.25,0.5,0.125,40.25,12.875,7.875,3.25,6.125,0.375,0,0,0,0
2016_09_BUF_SEA,2016,9,BUF,REG,0,0,0,0,0,0,0,22,13,0,4,7,0,0,0,0,0,31,0,4,1,5,7,30,4,1,0,11,42,14,0.26,0.71,0,0,0,0,1,0,4,5,0,'4-5-0,0.444,0,0.666666667,1.555555556,0.666666667,1.111111111,0.444444444,0.111111111,38.22222222,12.88888889,7,3.333333333,6.222222222,0.333333333,0,0,0,0
2016_11_BUF_CIN,2016,11,BUF,REG,0,2,1,0,0,1,0,42,14,0,1,2,0,0,0,0,0,12,0,2,0,5,6,43,6,0,1,27,71,13,0.38,0.61,0,0,0,1,0,0,5,5,0,'5-5-0,0.5,0,0.8,1.5,0.6,1,0.5,0.1,38.6,13,6.3,3.1,5.8,0.3,0,0,0,0
2016_12_JAX_BUF,2016,12,BUF,REG,0,0,0,0,0,0,0,28,23,17,2,4,0,0,0,0,0,21,0,3,0,5,6,28,6,1,0,36,65,14,0.55,0.43,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,0,0.727272727,1.363636364,0.545454545,0.909090909,0.454545455,0.090909091,37.63636364,13.90909091,7.272727273,3,5.636363636,0.272727273,0,0,0,0
2016_13_BUF_OAK,2016,13,BUF,REG,0,0,0,0,0,0,0,26,22,16,0,2,0,0,0,0,0,38,0,3,3,5,6,36,5,0,0,32,68,16,0.47,0.53,0,0,0,0,1,0,6,6,0,'6-6-0,0.5,0,0.666666667,1.25,0.5,0.833333333,0.416666667,0.083333333,36.66666667,14.58333333,8,2.75,5.333333333,0.25,0,0,0,0
2016_14_PIT_BUF,2016,14,BUF,REG,0,3,0,0,0,0,0,33,25,21,0,1,0,0,0,0,0,27,0,3,2,4,5,31,2,3,0,39,73,11,0.53,0.42,0,1,0,0,0,0,6,7,0,'6-7-0,0.462,0,0.846153846,1.153846154,0.461538462,0.769230769,0.384615385,0.076923077,36.38461538,15.38461538,9,2.538461538,5,0.230769231,0,0,0,0
2016_15_CLE_BUF,2016,15,BUF,REG,0,0,2,0,1,1,1,44,7,5,5,5,0,0,0,0,0,13,0,1,2,7,4,33,5,0,0,21,54,15,0.39,0.61,1,0,0,0,0,0,7,7,0,'7-7-0,0.5,0,0.785714286,1.214285714,0.428571429,0.785714286,0.428571429,0.142857143,36.92857143,14.78571429,8.714285714,2.714285714,5,0.214285714,0,0,0,0
2016_16_MIA_BUF,2016,16,BUF,REG,0,1,0,0,0,0,0,32,20,15,0,2,0,0,0,0,0,34,0,4,3,6,2,29,5,1,1,37,68,18,0.54,0.43,0,1,0,0,0,0,7,8,0,'7-8-0,0.467,0,0.8,1.133333333,0.4,0.733333333,0.4,0.133333333,36.6,15.13333333,9.133333333,2.533333333,4.8,0.2,0,0,0,0
2016_17_BUF_NYJ,2016,17,BUF,REG,0,0,1,0,0,1,0,39,12,0,1,4,0,0,0,0,0,24,0,3,3,3,2,31,5,1,0,29,61,14,0.48,0.51,0,0,0,0,1,0,7,9,0,'7-9-0,0.438,0,0.75,1.125,0.375,0.6875,0.4375,0.125,36.75,14.9375,8.5625,2.4375,4.75,0.1875,0,0,0,0
2016_01_CAR_DEN,2016,1,CAR,REG,0,2,1,1,1,0,0,45,1,0,2,3,0,0,0,0,0,21,0,3,0,5,1,28,3,2,0,27,57,11,0.47,0.49,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,2,1,1,1,0,0,45,1,0,2,3,0,0,0,0,0
2016_02_SF_CAR,2016,2,CAR,REG,0,2,1,1,1,0,0,39,11,0,2,5,1,0,0,0,0,28,6,3,2,10,1,38,7,0,0,26,64,22,0.41,0.59,1,0,0,0,0,0,1,1,0,'1-1-0,0.5,0,2,1,1,1,0,0,42,6,0,2,4,0.5,0,0,0,0
2016_03_MIN_CAR,2016,3,CAR,REG,0,0,0,0,0,0,0,32,14,0,2,3,0,0,0,0,0,14,0,1,2,4,0,30,7,2,0,23,55,14,0.42,0.55,0,1,0,0,0,0,1,2,0,'1-2-0,0.333,0,1.333333333,0.666666667,0.666666667,0.666666667,0,0,38.66666667,8.666666667,0,2,3.666666667,0.333333333,0,0,0,0
2016_04_CAR_ATL,2016,4,CAR,REG,0,1,0,0,0,0,0,45,7,0,3,7,1,0,0,0,0,43,6,6,2,6,2,40,3,2,0,23,65,17,0.35,0.62,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,0,1.25,0.5,0.5,0.5,0,0,40.25,8.25,0,2.25,4.5,0.5,0,0,0,0
2016_05_TB_CAR,2016,5,CAR,REG,0,0,2,1,1,1,0,37,18,0,2,3,0,0,0,0,0,17,0,0,5,3,6,33,5,1,0,36,70,13,0.51,0.47,0,1,0,0,0,0,1,4,0,'1-4-0,0.2,0,1,0.8,0.6,0.6,0.2,0,39.6,10.2,0,2.2,4.2,0.4,0,0,0,0
2016_06_CAR_NO,2016,6,CAR,REG,0,1,0,0,0,0,0,47,11,0,1,6,0,0,0,0,0,41,0,5,3,7,6,49,4,0,1,21,71,19,0.3,0.69,0,0,0,0,1,0,1,5,0,'1-5-0,0.167,0,1,0.666666667,0.5,0.5,0.166666667,0,40.83333333,10.33333333,0,2,4.5,0.333333333,0,0,0,0
2016_08_ARI_CAR,2016,8,CAR,REG,0,1,2,1,2,0,0,37,13,0,8,12,1,0,0,0,0,21,6,2,0,7,7,55,6,0,0,10,65,15,0.15,0.85,1,0,0,0,0,0,2,5,0,'2-5-0,0.286,0,1,0.857142857,0.571428571,0.714285714,0.142857143,0,40.28571429,10.71428571,0,2.857142857,5.571428571,0.428571429,0,0,0,0
2016_09_CAR_LA,2016,9,CAR,REG,0,1,1,0,1,0,0,41,5,2,4,7,0,0,0,0,0,10,0,1,3,4,2,50,5,0,0,17,67,13,0.25,0.75,0,0,0,1,0,0,3,5,0,'3-5-0,0.375,0,1,0.875,0.5,0.75,0.125,0,40.375,10,0.25,3,5.75,0.375,0,0,0,0
2016_10_KC_CAR,2016,10,CAR,REG,0,1,1,0,1,0,1,40,11,0,3,6,0,0,0,0,0,14,0,0,4,4,6,42,5,0,0,20,62,13,0.32,0.68,0,1,0,0,0,0,3,6,0,'3-6-0,0.333,0,1,0.888888889,0.444444444,0.777777778,0.111111111,0.111111111,40.33333333,10.11111111,0.222222222,3,5.777777778,0.333333333,0,0,0,0
2016_11_NO_CAR,2016,11,CAR,REG,0,1,3,1,2,1,0,45,18,0,3,4,0,0,0,0,0,20,0,2,3,6,5,47,3,1,0,24,72,14,0.33,0.65,1,0,0,0,0,0,4,6,0,'4-6-0,0.4,0,1,1.1,0.5,0.9,0.2,0.1,40.8,10.9,0.2,3,5.6,0.3,0,0,0,0
2016_12_CAR_OAK,2016,12,CAR,REG,0,1,2,1,1,1,1,44,12,9,1,5,0,0,0,0,0,29,0,3,2,6,3,41,5,2,0,29,72,16,0.4,0.57,0,0,0,0,1,0,4,7,0,'4-7-0,0.364,0,1,1.181818182,0.545454545,0.909090909,0.272727273,0.181818182,41.09090909,11,1,2.818181818,5.545454545,0.272727273,0,0,0,0
2016_13_CAR_SEA,2016,13,CAR,REG,0,1,1,0,1,0,1,42,16,0,3,4,0,0,0,0,0,40,0,4,4,2,2,42,1,0,0,29,71,11,0.41,0.59,0,0,0,0,1,0,4,8,0,'4-8-0,0.333,0,1,1.166666667,0.5,0.916666667,0.25,0.25,41.16666667,11.41666667,0.916666667,2.833333333,5.416666667,0.25,0,0,0,0
2016_14_SD_CAR,2016,14,CAR,REG,1,3,2,2,2,0,0,39,11,0,5,8,0,0,0,0,0,16,0,1,1,7,2,45,3,0,0,20,65,12,0.31,0.69,1,0,0,0,0,0,5,8,0,'5-8-0,0.385,0.076923077,1.153846154,1.230769231,0.615384615,1,0.230769231,0.230769231,41,11.38461538,0.846153846,3,5.615384615,0.230769231,0,0,0,0
2016_15_CAR_WAS,2016,15,CAR,REG,0,1,2,2,2,0,0,34,14,10,1,1,0,0,0,0,0,15,0,1,3,7,4,48,6,1,0,12,61,17,0.2,0.79,0,0,0,1,0,0,6,8,0,'6-8-0,0.429,0.071428571,1.142857143,1.285714286,0.714285714,1.071428571,0.214285714,0.214285714,40.5,11.57142857,1.5,2.857142857,5.285714286,0.214285714,0,0,0,0
2016_16_ATL_CAR,2016,16,CAR,REG,0,0,1,0,1,0,0,47,7,0,4,9,0,0,0,0,0,33,0,3,5,5,5,37,3,0,0,24,61,16,0.39,0.61,0,1,0,0,0,0,6,9,0,'6-9-0,0.4,0.066666667,1.066666667,1.266666667,0.666666667,1.066666667,0.2,0.2,40.93333333,11.26666667,1.4,2.933333333,5.533333333,0.2,0,0,0,0
2016_17_CAR_TB,2016,17,CAR,REG,0,1,1,1,1,0,0,42,7,7,3,6,0,0,0,0,0,11,0,2,3,4,3,38,5,1,0,24,63,14,0.38,0.6,0,0,0,0,1,0,6,10,0,'6-10-0,0.375,0.0625,1.0625,1.25,0.6875,1.0625,0.1875,0.1875,41,11,1.75,2.9375,5.5625,0.1875,0,0,0,0
2016_01_CHI_HOU,2016,1,CHI,REG,0,1,1,0,1,0,0,44,19,9,2,7,0,0,0,0,0,23,0,2,3,3,5,37,5,2,0,33,72,13,0.46,0.51,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,1,1,0,1,0,0,44,19,9,2,7,0,0,0,0,0
2016_02_PHI_CHI,2016,2,CHI,REG,0,0,0,0,0,0,0,49,2,0,2,2,0,0,0,0,0,35,0,3,3,3,6,35,5,3,1,29,68,14,0.43,0.51,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0.5,0.5,0,0.5,0,0,46.5,10.5,4.5,2,4.5,0,0,0,0,0
2016_03_CHI_DAL,2016,3,CHI,REG,0,0,1,1,1,0,0,44,15,3,0,1,0,0,0,0,0,31,0,4,2,4,4,24,3,0,0,41,65,13,0.63,0.37,0,0,0,0,1,0,0,3,0,'0-3-0,0,0,0.333333333,0.666666667,0.333333333,0.666666667,0,0,45.66666667,12,4,1.333333333,3.333333333,0,0,0,0,0
2016_04_DET_CHI,2016,4,CHI,REG,0,2,0,0,0,0,0,47,2,0,2,3,0,0,0,0,0,8,0,0,2,4,9,39,5,0,0,18,57,11,0.32,0.68,1,0,0,0,0,0,1,3,0,'1-3-0,0.25,0,0.75,0.5,0.25,0.5,0,0,46,9.5,3,1.5,3.25,0,0,0,0,0
2016_05_CHI_IND,2016,5,CHI,REG,0,0,2,0,1,1,1,42,10,0,5,7,0,0,0,0,0,29,0,2,5,6,9,44,3,2,0,19,65,16,0.29,0.68,0,0,0,0,1,0,1,4,0,'1-4-0,0.2,0,0.6,0.8,0.2,0.6,0.2,0.2,45.2,9.6,2.4,2.2,4,0,0,0,0,0
2016_06_JAX_CHI,2016,6,CHI,REG,0,1,1,1,1,0,0,40,1,0,2,3,0,0,0,0,0,17,0,2,1,5,6,35,5,1,0,19,55,13,0.35,0.64,0,1,0,0,0,0,1,5,0,'1-5-0,0.167,0,0.666666667,0.833333333,0.333333333,0.666666667,0.166666667,0.166666667,44.33333333,8.166666667,2,2.166666667,3.833333333,0,0,0,0,0
2016_07_CHI_GB,2016,7,CHI,REG,0,0,1,1,1,0,0,50,12,5,2,9,1,0,0,0,0,27,6,3,3,3,12,58,1,1,0,22,81,10,0.27,0.72,0,0,0,0,1,0,1,6,0,'1-6-0,0.143,0,0.571428571,0.857142857,0.428571429,0.714285714,0.142857143,0.142857143,45.14285714,8.714285714,2.428571429,2.142857143,4.571428571,0.142857143,0,0,0,0
2016_08_MIN_CHI,2016,8,CHI,REG,0,0,2,0,2,0,0,44,5,0,5,9,0,0,0,0,0,10,0,1,1,5,1,42,7,0,0,18,60,14,0.3,0.7,1,0,0,0,0,0,2,6,0,'2-6-0,0.25,0,0.5,1,0.375,0.875,0.125,0.125,45,8.25,2.125,2.5,5.125,0.125,0,0,0,0
2016_10_CHI_TB,2016,10,CHI,REG,0,1,0,0,0,0,0,41,18,17,4,6,0,0,0,0,0,28,0,4,2,3,10,37,5,0,0,31,68,14,0.46,0.54,0,0,0,0,1,0,2,7,0,'2-7-0,0.222,0,0.555555556,0.888888889,0.333333333,0.777777778,0.111111111,0.111111111,44.55555556,9.333333333,3.777777778,2.666666667,5.222222222,0.111111111,0,0,0,0
2016_11_CHI_NYG,2016,11,CHI,REG,0,0,2,0,1,1,1,26,24,24,0,4,0,0,0,0,0,22,0,3,1,4,2,36,6,3,0,26,65,14,0.4,0.55,0,0,0,0,1,0,2,8,0,'2-8-0,0.2,0,0.5,1,0.3,0.8,0.2,0.2,42.7,10.8,5.8,2.4,5.1,0.1,0,0,0,0
2016_12_TEN_CHI,2016,12,CHI,REG,0,0,1,0,1,0,0,38,4,1,0,0,0,0,0,0,0,27,0,3,2,4,6,23,4,1,0,28,52,13,0.54,0.44,0,1,0,0,0,0,2,9,0,'2-9-0,0.182,0,0.454545455,1,0.272727273,0.818181818,0.181818182,0.181818182,42.27272727,10.18181818,5.363636364,2.181818182,4.636363636,0.090909091,0,0,0,0
2016_13_SF_CHI,2016,13,CHI,REG,1,0,1,0,1,0,0,45,3,0,6,5,0,0,0,0,0,6,0,0,2,5,4,21,8,1,0,33,55,15,0.6,0.38,1,0,0,0,0,0,3,9,0,'3-9-0,0.25,0.083333333,0.416666667,1,0.25,0.833333333,0.166666667,0.166666667,42.5,9.583333333,4.916666667,2.5,4.666666667,0.083333333,0,0,0,0
2016_14_CHI_DET,2016,14,CHI,REG,0,2,0,0,0,0,0,41,10,1,3,4,1,0,0,0,0,21,6,2,2,4,6,38,2,1,0,27,66,10,0.41,0.58,0,0,0,0,1,0,3,10,0,'3-10-0,0.231,0.076923077,0.538461538,0.923076923,0.230769231,0.769230769,0.153846154,0.153846154,42.38461538,9.615384615,4.615384615,2.538461538,4.615384615,0.153846154,0,0,0,0
2016_15_GB_CHI,2016,15,CHI,REG,0,0,0,0,0,0,0,48,1,0,4,7,0,0,0,0,0,30,0,3,3,6,4,34,4,0,1,23,58,16,0.4,0.59,0,1,0,0,0,0,3,11,0,'3-11-0,0.214,0.071428571,0.5,0.857142857,0.214285714,0.714285714,0.142857143,0.142857143,42.78571429,9,4.285714286,2.642857143,4.785714286,0.142857143,0,0,0,0
2016_16_WAS_CHI,2016,16,CHI,REG,0,0,0,0,0,0,0,43,5,0,0,3,0,0,0,0,0,41,0,5,2,4,4,29,2,1,0,34,64,13,0.53,0.45,0,1,0,0,0,0,3,12,0,'3-12-0,0.2,0.066666667,0.466666667,0.8,0.2,0.666666667,0.133333333,0.133333333,42.8,8.733333333,4,2.466666667,4.666666667,0.133333333,0,0,0,0
2016_17_CHI_MIN,2016,17,CHI,REG,0,1,1,1,0,1,0,41,5,0,0,3,0,0,0,0,0,32,0,5,1,2,3,34,2,3,0,25,62,10,0.4,0.55,0,0,0,0,1,0,3,13,0,'3-13-0,0.188,0.0625,0.5,0.8125,0.25,0.625,0.1875,0.125,42.6875,8.5,3.75,2.3125,4.5625,0.125,0,0,0,0
2016_01_CIN_NYJ,2016,1,CIN,REG,0,1,1,0,0,1,0,39,15,0,1,3,0,0,0,0,0,22,0,2,4,5,5,36,3,0,0,30,66,14,0.45,0.55,0,0,0,1,0,0,1,0,0,'1-0-0,1,0,1,1,0,0,1,0,39,15,0,1,3,0,0,0,0,0
2016_02_CIN_PIT,2016,2,CIN,REG,0,2,0,0,0,0,0,44,14,8,1,5,0,0,0,0,0,24,0,3,1,4,3,38,8,0,0,36,74,16,0.49,0.51,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,0,1.5,0.5,0,0,0.5,0,41.5,14.5,4,1,4,0,0,0,0,0
